timestamp,iter_idx,iterations_total,bbox_ref_mode,calib_exit_code,Rt_multiline,valid_tracks,rmse_abs_mean,rmse_abs_median,rmse_db_mean,rmse_db_median,ru_abs_mean,rv_abs_mean,angle_diff_mean_deg,global_bias_u,global_bias_v,distance_bins_text,lane_rmse_text,distance_bias_v_text
2026-03-03T18:17:32,44,1000,bottom,0,"{
    ""R"": [[0.9955319400135988, -0.02492862711057773, -0.09107535321447524],
          [-0.09394445381516928, -0.16426019971861222, -0.9819333105592105],
          [0.009518193637933116, 0.9861019979387443, -0.1658681815511565]],
    ""t"": [0.16016992926597595, 0.4257344603538513, -1.662298321723938]
}",26.0,34.45,31.49,23.49,22.96,0.166,0.17,13.02,0.65,-8.85,"40-50m: RMSE 43.74, Bias(18.16,-16.67), N=173
50-60m: RMSE 39.05, Bias(6.94,-11.64), N=259
60-70m: RMSE 27.21, Bias(3.64,-0.99), N=229
70-80m: RMSE 27.16, Bias(-5.74,-8.09), N=160
80-90m: RMSE 30.37, Bias(-12.82,-7.26), N=152
90-100m: RMSE 29.85, Bias(-13.38,-8.28), N=133
100-110m: RMSE 28.05, Bias(-8.18,-9.3), N=39","IN1: RMSE 27.74, Bias(15.33,8.42), N=192
IN2: RMSE 20.54, Bias(1.68,5.36), N=191
IN3: RMSE 23.29, Bias(-11.78,2.68), N=194
OUT1: RMSE 40.8, Bias(10.1,-21.35), N=188
OUT2: RMSE 33.3, Bias(-8.43,-18.77), N=191
OUT3: RMSE 49.03, Bias(-2.7,-29.9), N=191","40-50m: -16.67
50-60m: -11.64
60-70m: -0.99
70-80m: -8.09
80-90m: -7.26
90-100m: -8.28
100-110m: -9.3"
2026-03-03T18:18:56,45,1000,bottom,0,"{
    ""R"": [[0.9957405807868659, -0.02458196248753247, -0.08886181910412931],
          [-0.09170891339244402, -0.16480593030139, -0.9820531963910458],
          [0.009495840068716493, 0.9860196410101345, -0.16635833782421114]],
    ""t"": [0.12372977286577225, 0.5460300445556641, -1.5431501865386963]
}",27.0,35.26,31.79,21.64,20.79,0.166,0.177,8.8,1.46,-7.64,"40-50m: RMSE 44.38, Bias(16.98,-15.88), N=182
50-60m: RMSE 38.65, Bias(7.98,-11.26), N=254
60-70m: RMSE 28.16, Bias(5.4,-0.22), N=218
70-80m: RMSE 25.61, Bias(-7.3,-5.49), N=160
80-90m: RMSE 31.34, Bias(-13.51,-6.54), N=146
90-100m: RMSE 29.3, Bias(-10.72,-5.07), N=112
100-110m: RMSE 26.52, Bias(-9.94,-7.45), N=34","IN1: RMSE 30.03, Bias(18.24,10.27), N=185
IN2: RMSE 21.65, Bias(2.95,5.71), N=184
IN3: RMSE 23.19, Bias(-11.29,3.9), N=189
OUT1: RMSE 28.93, Bias(8.22,-8.2), N=180
OUT2: RMSE 35.95, Bias(-14.9,-18.0), N=183
OUT3: RMSE 53.88, Bias(5.84,-39.84), N=185","40-50m: -15.88
50-60m: -11.26
60-70m: -0.22
70-80m: -5.49
80-90m: -6.54
90-100m: -5.07
100-110m: -7.45"
2026-03-03T18:24:07,46,1000,bottom,-1,"{
    ""R"": [[1, 0.0, 0.0],
          [0.0, 0.0, -1.0],
          [0.0, 1.0, 0.0]],
    ""t"": [0.08, 0.0, -0.08]
}",,,,,,,,,,,,,
2026-03-03T18:25:31,47,1000,bottom,0,"{
    ""R"": [[0.9862923125947931, -0.02617575854448312, 0.16291808917684913],
          [0.15729992282128466, -0.14908221578883205, -0.976233182808242],
          [0.049841833802868225, 0.9884782863574255, -0.1429211985782872]],
    ""t"": [0.1591419279575348, 0.47956568002700806, -0.7959667444229126]
}",19.0,22.53,22.28,17.48,18.64,0.105,0.116,4.25,2.0,2.7,"40-50m: RMSE 26.09, Bias(-6.74,-9.23), N=126
50-60m: RMSE 22.2, Bias(-4.16,5.74), N=191
60-70m: RMSE 21.73, Bias(3.67,5.35), N=184
70-80m: RMSE 22.96, Bias(11.24,6.15), N=128
80-90m: RMSE 18.62, Bias(7.74,3.13), N=108
90-100m: RMSE 20.77, Bias(4.06,1.44), N=97
100-110m: RMSE 20.91, Bias(0.61,6.07), N=21","IN1: RMSE 27.72, Bias(-6.6,-13.33), N=143
IN2: RMSE 20.73, Bias(5.35,4.24), N=144
IN3: RMSE 20.51, Bias(11.85,6.5), N=142
OUT1: RMSE 20.15, Bias(-0.01,6.46), N=141
OUT2: RMSE 20.67, Bias(3.33,4.43), N=143
OUT3: RMSE 22.65, Bias(-1.94,8.01), N=142","40-50m: -9.23
50-60m: 5.74
60-70m: 5.35
70-80m: 6.15
80-90m: 3.13
90-100m: 1.44
100-110m: 6.07"
2026-03-03T18:26:56,48,1000,bottom,0,"{
    ""R"": [[0.9988250831474147, -0.026114981857374667, 0.0408223100540432],
          [0.036321400497161344, -0.15423516670593587, -0.9873663297971614],
          [0.03208128958574195, 0.9876889799293005, -0.1531054204942935]],
    ""t"": [0.11540593206882477, 0.5400198101997375, -1.5594313144683838]
}",28.0,24.17,21.38,18.76,17.67,0.118,0.11,8.66,-8.25,4.7,"30-40m: RMSE 46.21, Bias(-23.62,-24.07), N=13
40-50m: RMSE 27.72, Bias(-4.96,-2.7), N=250
50-60m: RMSE 24.9, Bias(-7.92,9.29), N=259
60-70m: RMSE 21.98, Bias(-3.98,9.63), N=224
70-80m: RMSE 22.14, Bias(-6.47,7.88), N=146
80-90m: RMSE 19.34, Bias(-12.59,3.95), N=108
90-100m: RMSE 24.72, Bias(-15.81,0.07), N=108
100-110m: RMSE 32.08, Bias(-25.45,5.92), N=37","IN1: RMSE 22.46, Bias(-4.78,5.93), N=191
IN2: RMSE 18.44, Bias(-1.2,9.07), N=191
IN3: RMSE 22.79, Bias(-8.37,10.09), N=191
OUT1: RMSE 24.11, Bias(-14.26,5.34), N=190
OUT2: RMSE 28.9, Bias(-13.66,-2.0), N=191
OUT3: RMSE 30.2, Bias(-7.25,-0.23), N=191","30-40m: -24.07
40-50m: -2.7
50-60m: 9.29
60-70m: 9.63
70-80m: 7.88
80-90m: 3.95
90-100m: 0.07
100-110m: 5.92"
2026-03-03T18:28:20,49,1000,bottom,-1,"{
    ""R"": [[0.8444277365255892, -0.05103526868119251, -0.5332327813787414],
          [-0.5348603750608016, -0.135022641124563, -0.8340822894496475],
          [-0.02943088473166737, 0.9895273051989953, -0.1413136061726734]],
    ""t"": [0.08, 0.0, -0.08]
}",10.0,57.35,60.45,32.75,31.53,0.282,0.184,27.4,-8.87,-15.54,"30-40m: RMSE 55.4, Bias(14.54,-40.84), N=12
40-50m: RMSE 41.43, Bias(-5.49,-8.33), N=23
50-60m: RMSE 52.07, Bias(-24.88,-24.58), N=52
60-70m: RMSE 58.29, Bias(-29.97,-11.23), N=53
70-80m: RMSE 42.41, Bias(-7.47,9.93), N=20
80-90m: RMSE 64.98, Bias(-21.95,-26.72), N=20
90-100m: RMSE 64.61, Bias(26.16,-14.26), N=35
100-110m: RMSE 50.83, Bias(21.13,-13.1), N=20","IN1: RMSE 63.99, Bias(54.27,-11.92), N=41
IN2: RMSE 71.04, Bias(-19.72,-32.01), N=40
IN3: RMSE 51.68, Bias(-31.2,-16.27), N=37
OUT1: RMSE 51.75, Bias(-35.75,1.33), N=39
OUT2: RMSE 36.2, Bias(-22.43,-8.61), N=44
OUT3: RMSE 49.97, Bias(0.44,-28.08), N=34","30-40m: -40.84
40-50m: -8.33
50-60m: -24.58
60-70m: -11.23
70-80m: 9.93
80-90m: -26.72
90-100m: -14.26
100-110m: -13.1"
2026-03-03T18:29:46,50,1000,bottom,0,"{
    ""R"": [[0.9988415734155965, -0.02851757624563002, 0.038758986851191175],
          [0.03388627769066911, -0.15502267933737382, -0.9873295746990125],
          [0.03416476841611824, 0.9874992236635611, -0.1538767424367198]],
    ""t"": [0.08, 0.0, -0.08]
}",30.0,33.28,32.19,21.9,20.95,0.16,0.147,10.92,-12.46,-10.59,"30-40m: RMSE 54.04, Bias(-7.89,-29.43), N=9
40-50m: RMSE 50.52, Bias(-11.81,-36.21), N=154
50-60m: RMSE 34.24, Bias(-11.32,-10.33), N=295
60-70m: RMSE 27.91, Bias(-7.16,-6.69), N=265
70-80m: RMSE 29.05, Bias(-11.68,-3.43), N=208
80-90m: RMSE 30.38, Bias(-19.17,-4.9), N=153
90-100m: RMSE 30.56, Bias(-19.84,-8.11), N=108
100-110m: RMSE 27.39, Bias(-17.98,-1.22), N=40","IN1: RMSE 26.95, Bias(2.03,-15.06), N=206
IN2: RMSE 18.33, Bias(-4.89,-0.12), N=206
IN3: RMSE 24.06, Bias(-12.96,-1.22), N=204
OUT1: RMSE 37.08, Bias(-25.56,-13.45), N=205
OUT2: RMSE 36.92, Bias(-14.45,-11.27), N=205
OUT3: RMSE 50.29, Bias(-19.0,-22.36), N=206","30-40m: -29.43
40-50m: -36.21
50-60m: -10.33
60-70m: -6.69
70-80m: -3.43
80-90m: -4.9
90-100m: -8.11
100-110m: -1.22"
2026-03-03T18:31:10,51,1000,bottom,0,"{
    ""R"": [[0.9979848429635472, -0.02941090420347603, 0.05622501159587995],
          [0.050961577596641106, -0.1564098736442145, -0.9863766365012212],
          [0.03780437572404065, 0.9872542479728988, -0.1545958571100171]],
    ""t"": [0.21070027351379395, 0.39033737778663635, -1.0202561616897583]
}",31.0,29.52,27.28,20.94,18.62,0.149,0.122,9.59,-14.12,-3.61,"30-40m: RMSE 53.65, Bias(-17.13,-29.64), N=12
40-50m: RMSE 35.48, Bias(-10.65,-18.19), N=246
50-60m: RMSE 32.19, Bias(-13.95,-1.72), N=330
60-70m: RMSE 23.47, Bias(-10.2,3.74), N=311
70-80m: RMSE 25.96, Bias(-14.24,1.11), N=207
80-90m: RMSE 28.67, Bias(-20.92,-2.99), N=151
90-100m: RMSE 27.32, Bias(-19.91,-4.68), N=134
100-110m: RMSE 28.5, Bias(-19.41,-2.23), N=49","IN1: RMSE 24.48, Bias(-7.09,-7.11), N=241
IN2: RMSE 19.1, Bias(-7.18,3.36), N=240
IN3: RMSE 24.81, Bias(-15.75,2.79), N=241
OUT1: RMSE 26.96, Bias(-15.21,-4.07), N=239
OUT2: RMSE 36.63, Bias(-24.51,-7.33), N=240
OUT3: RMSE 40.11, Bias(-14.99,-9.33), N=239","30-40m: -29.64
40-50m: -18.19
50-60m: -1.72
60-70m: 3.74
70-80m: 1.11
80-90m: -2.99
90-100m: -4.68
100-110m: -2.23"
2026-03-03T18:32:34,52,1000,bottom,0,"{
    ""R"": [[0.999374602844106, -0.02232261335463723, -0.027424516827162595],
          [-0.030639602450186466, -0.15947766570327943, -0.9867259441727103],
          [0.017652703812120654, 0.9869491248665511, -0.160061884823556]],
    ""t"": [0.13350868225097656, 0.47938042879104614, -1.2898281812667847]
}",28.0,30.12,28.31,19.49,19.11,0.136,0.165,11.37,7.63,-7.32,"30-40m: RMSE 55.71, Bias(2.69,-51.43), N=5
40-50m: RMSE 41.1, Bias(19.96,-14.76), N=189
50-60m: RMSE 36.5, Bias(11.03,-9.61), N=258
60-70m: RMSE 31.18, Bias(13.05,-0.33), N=217
70-80m: RMSE 25.1, Bias(6.98,-4.6), N=178
80-90m: RMSE 21.46, Bias(0.02,-5.2), N=158
90-100m: RMSE 23.72, Bias(-6.14,-7.57), N=157
100-110m: RMSE 28.51, Bias(-6.99,-8.72), N=60","IN1: RMSE 29.42, Bias(20.39,8.73), N=204
IN2: RMSE 20.67, Bias(6.72,8.21), N=204
IN3: RMSE 25.94, Bias(11.25,7.05), N=203
OUT1: RMSE 22.89, Bias(-2.12,-5.58), N=204
OUT2: RMSE 41.27, Bias(8.64,-27.93), N=203
OUT3: RMSE 41.92, Bias(0.93,-34.45), N=204","30-40m: -51.43
40-50m: -14.76
50-60m: -9.61
60-70m: -0.33
70-80m: -4.6
80-90m: -5.2
90-100m: -7.57
100-110m: -8.72"
2026-03-03T18:34:00,53,1000,bottom,0,"{
    ""R"": [[0.9989041144032418, -0.02421071827313753, 0.040055103906642985],
          [0.03584500266986325, -0.1545598161427537, -0.9873329727186848],
          [0.03009494993966109, 0.9876867440411545, -0.15352260300526496]],
    ""t"": [0.36384621262550354, 0.6199327707290649, -1.9074703454971313]
}",29.0,27.93,27.14,19.21,17.99,0.132,0.118,6.6,13.6,1.31,"30-40m: RMSE 42.02, Bias(9.86,-27.33), N=12
40-50m: RMSE 35.07, Bias(21.6,-2.56), N=256
50-60m: RMSE 34.14, Bias(17.39,4.79), N=273
60-70m: RMSE 33.13, Bias(17.47,3.57), N=234
70-80m: RMSE 28.62, Bias(12.05,-0.08), N=171
80-90m: RMSE 20.89, Bias(3.24,1.51), N=151
90-100m: RMSE 21.55, Bias(1.46,0.89), N=128
100-110m: RMSE 23.77, Bias(-0.99,4.26), N=38","IN1: RMSE 28.58, Bias(18.83,7.95), N=211
IN2: RMSE 23.14, Bias(12.22,9.48), N=210
IN3: RMSE 30.0, Bias(17.93,4.99), N=212
OUT1: RMSE 23.96, Bias(3.72,2.39), N=209
OUT2: RMSE 29.78, Bias(13.59,-0.26), N=216
OUT3: RMSE 44.77, Bias(15.27,-17.19), N=205","30-40m: -27.33
40-50m: -2.56
50-60m: 4.79
60-70m: 3.57
70-80m: -0.08
80-90m: 1.51
90-100m: 0.89
100-110m: 4.26"
2026-03-03T18:35:25,54,1000,bottom,0,"{
    ""R"": [[0.9994083851069383, -0.027780794856170722, 0.02027577902572406],
          [0.01576107369374747, -0.15404413503387612, -0.987938253646292],
          [0.030569074797266848, 0.987673342709433, -0.15351514507440225]],
    ""t"": [0.0760316327214241, 0.6641138195991516, -1.897147536277771]
}",30.0,28.36,25.14,19.36,17.73,0.134,0.118,7.36,-11.09,1.05,"30-40m: RMSE 51.62, Bias(-22.36,-27.3), N=19
40-50m: RMSE 28.24, Bias(-5.71,-2.73), N=210
50-60m: RMSE 31.01, Bias(-7.7,5.52), N=215
60-70m: RMSE 30.49, Bias(-8.48,4.1), N=178
70-80m: RMSE 28.1, Bias(-11.51,0.88), N=117
80-90m: RMSE 26.92, Bias(-21.37,1.29), N=93
90-100m: RMSE 33.27, Bias(-24.38,-1.53), N=68
100-110m: RMSE 41.71, Bias(-29.48,1.18), N=11","IN1: RMSE 23.61, Bias(-7.83,8.92), N=152
IN2: RMSE 22.31, Bias(-9.58,10.78), N=152
IN3: RMSE 27.87, Bias(-14.38,6.41), N=152
OUT1: RMSE 27.82, Bias(-17.52,2.7), N=157
OUT2: RMSE 35.89, Bias(-19.48,-4.96), N=146
OUT3: RMSE 41.08, Bias(2.13,-17.84), N=152","30-40m: -27.3
40-50m: -2.73
50-60m: 5.52
60-70m: 4.1
70-80m: 0.88
80-90m: 1.29
90-100m: -1.53
100-110m: 1.18"
2026-03-03T18:36:49,55,1000,bottom,0,"{
    ""R"": [[0.9992472963746204, -0.022176617348166044, -0.03182826308495697],
          [-0.03494301862930499, -0.15823565712057297, -0.9867828850687944],
          [0.016847140323634935, 0.9871523056036563, -0.1588914705209254]],
    ""t"": [0.0982913225889206, 0.23515591025352478, -1.1917773485183716]
}",28.0,32.26,29.94,20.59,21.0,0.141,0.185,11.47,5.86,-11.83,"40-50m: RMSE 45.1, Bias(16.76,-25.44), N=157
50-60m: RMSE 38.42, Bias(10.87,-15.27), N=296
60-70m: RMSE 32.27, Bias(11.74,-6.62), N=262
70-80m: RMSE 27.32, Bias(3.36,-8.49), N=212
80-90m: RMSE 24.69, Bias(-3.04,-7.68), N=183
90-100m: RMSE 24.7, Bias(-5.59,-9.83), N=148
100-110m: RMSE 28.01, Bias(-7.46,-8.71), N=62","IN1: RMSE 27.31, Bias(17.92,2.27), N=221
IN2: RMSE 20.26, Bias(7.48,6.19), N=224
IN3: RMSE 25.46, Bias(7.53,0.2), N=218
OUT1: RMSE 28.27, Bias(-8.59,-10.28), N=219
OUT2: RMSE 43.2, Bias(8.03,-31.7), N=220
OUT3: RMSE 46.11, Bias(2.7,-37.83), N=221","40-50m: -25.44
50-60m: -15.27
60-70m: -6.62
70-80m: -8.49
80-90m: -7.68
90-100m: -9.83
100-110m: -8.71"
2026-03-03T18:38:13,56,1000,bottom,0,"{
    ""R"": [[0.9990422498795537, -0.02779369944736837, 0.0337948698270607],
          [0.029073221229313006, -0.15556121274821358, -0.9873983273713078],
          [0.03270062328075797, 0.9874351722312379, -0.15460417160515244]],
    ""t"": [0.21659713983535767, 0.5335874557495117, -1.4611496925354004]
}",30.0,25.82,23.06,19.57,17.66,0.135,0.112,10.51,-9.07,2.52,"30-40m: RMSE 41.09, Bias(-13.4,-24.42), N=10
40-50m: RMSE 28.11, Bias(-2.33,-8.06), N=249
50-60m: RMSE 26.38, Bias(-8.49,6.45), N=298
60-70m: RMSE 23.16, Bias(-5.58,7.95), N=256
70-80m: RMSE 23.66, Bias(-9.87,5.93), N=179
80-90m: RMSE 23.23, Bias(-16.71,2.56), N=133
90-100m: RMSE 25.33, Bias(-17.86,-0.14), N=123
100-110m: RMSE 28.85, Bias(-20.12,3.75), N=42","IN1: RMSE 21.56, Bias(-2.46,5.24), N=216
IN2: RMSE 19.05, Bias(-2.79,8.86), N=215
IN3: RMSE 24.13, Bias(-9.08,8.39), N=214
OUT1: RMSE 25.14, Bias(-15.18,2.25), N=215
OUT2: RMSE 31.93, Bias(-16.58,-5.55), N=215
OUT3: RMSE 29.43, Bias(-8.37,-4.07), N=215","30-40m: -24.42
40-50m: -8.06
50-60m: 6.45
60-70m: 7.95
70-80m: 5.93
80-90m: 2.56
90-100m: -0.14
100-110m: 3.75"
2026-03-03T18:39:37,57,1000,bottom,0,"{
    ""R"": [[0.9967502142745631, -0.024584914178302553, -0.07671109657968797],
          [-0.07967039403387662, -0.1601738953327171, -0.9838683608940939],
          [0.011901204060915573, 0.9867826028304256, -0.1616120542939516]],
    ""t"": [0.08, 0.0, -0.08]
}",29.0,36.82,33.85,23.31,22.94,0.175,0.201,13.6,2.46,-9.6,"40-50m: RMSE 50.43, Bias(20.9,-24.84), N=130
50-60m: RMSE 40.81, Bias(7.46,-14.7), N=257
60-70m: RMSE 31.01, Bias(8.79,-2.47), N=228
70-80m: RMSE 30.41, Bias(-1.86,-7.31), N=187
80-90m: RMSE 29.45, Bias(-7.65,-5.47), N=182
90-100m: RMSE 28.59, Bias(-10.84,-6.64), N=134
100-110m: RMSE 28.85, Bias(-12.43,-5.51), N=46","IN1: RMSE 31.55, Bias(22.54,4.3), N=196
IN2: RMSE 21.69, Bias(7.7,6.87), N=194
IN3: RMSE 21.6, Bias(-6.56,4.33), N=195
OUT1: RMSE 32.87, Bias(1.32,-16.42), N=192
OUT2: RMSE 41.05, Bias(-10.04,-19.39), N=194
OUT3: RMSE 53.26, Bias(-0.35,-37.44), N=195","40-50m: -24.84
50-60m: -14.7
60-70m: -2.47
70-80m: -7.31
80-90m: -5.47
90-100m: -6.64
100-110m: -5.51"
2026-03-03T18:41:01,58,1000,bottom,0,"{
    ""R"": [[0.9994333200739155, -0.025984700953551033, 0.021397056862675595],
          [0.017100505426122983, -0.1555741815268629, -0.9876761851722544],
          [0.028993299919139754, 0.987482389391629, -0.15504166924152227]],
    ""t"": [0.11194905638694763, 0.5683159232139587, -1.1545798778533936]
}",30.0,25.34,23.01,18.85,17.29,0.127,0.119,9.76,-6.62,4.16,"30-40m: RMSE 41.6, Bias(-17.48,-22.64), N=10
40-50m: RMSE 27.9, Bias(-0.74,-3.73), N=252
50-60m: RMSE 27.39, Bias(-6.47,7.99), N=275
60-70m: RMSE 23.49, Bias(-2.24,8.32), N=231
70-80m: RMSE 23.05, Bias(-7.2,7.42), N=174
80-90m: RMSE 20.88, Bias(-11.33,4.65), N=130
90-100m: RMSE 25.76, Bias(-16.41,0.29), N=112
100-110m: RMSE 29.69, Bias(-23.57,5.56), N=36","IN1: RMSE 23.15, Bias(3.81,9.59), N=204
IN2: RMSE 19.73, Bias(-3.04,10.05), N=203
IN3: RMSE 21.97, Bias(-3.35,7.36), N=203
OUT1: RMSE 27.43, Bias(-17.89,3.53), N=203
OUT2: RMSE 29.54, Bias(-9.12,-3.87), N=203
OUT3: RMSE 30.24, Bias(-10.13,-1.68), N=204","30-40m: -22.64
40-50m: -3.73
50-60m: 7.99
60-70m: 8.32
70-80m: 7.42
80-90m: 4.65
90-100m: 0.29
100-110m: 5.56"
2026-03-03T18:42:25,59,1000,bottom,0,"{
    ""R"": [[0.9991413698077041, -0.026128521204888466, 0.03215312610663754],
          [0.027737073349231648, -0.15464189327170774, -0.9875811559600358],
          [0.03077625547078449, 0.9876250225794133, -0.15378438436398434]],
    ""t"": [0.13320356607437134, 0.5526044964790344, -1.4090662002563477]
}",29.0,25.03,23.06,19.15,17.42,0.114,0.115,7.95,-6.05,3.3,"30-40m: RMSE 38.34, Bias(-11.8,-18.19), N=13
40-50m: RMSE 27.59, Bias(-1.22,-5.2), N=262
50-60m: RMSE 29.54, Bias(-4.86,6.3), N=278
60-70m: RMSE 23.0, Bias(-2.33,8.89), N=231
70-80m: RMSE 22.74, Bias(-6.46,7.6), N=155
80-90m: RMSE 20.87, Bias(-12.65,2.54), N=111
90-100m: RMSE 24.65, Bias(-15.58,0.11), N=107
100-110m: RMSE 29.64, Bias(-23.21,7.7), N=33","IN1: RMSE 22.15, Bias(-0.4,7.34), N=200
IN2: RMSE 19.09, Bias(-0.3,9.75), N=197
IN3: RMSE 22.47, Bias(-4.83,8.62), N=199
OUT1: RMSE 25.79, Bias(-16.44,3.36), N=197
OUT2: RMSE 27.67, Bias(-8.55,-1.26), N=198
OUT3: RMSE 35.63, Bias(-5.87,-7.96), N=199","30-40m: -18.19
40-50m: -5.2
50-60m: 6.3
60-70m: 8.89
70-80m: 7.6
80-90m: 2.54
90-100m: 0.11
100-110m: 7.7"
2026-03-03T18:43:49,60,1000,bottom,0,"{
    ""R"": [[0.9975004403343564, -0.020224300659351543, 0.06770412982680672],
          [0.06392986623859823, -0.14981403811373872, -0.9866451875860796],
          [0.03009723800417393, 0.9885073250345168, -0.14814663215080043]],
    ""t"": [0.08, 0.0, -0.08]
}",30.0,31.05,31.78,20.65,19.31,0.158,0.119,7.82,17.48,-0.07,"30-40m: RMSE 49.52, Bias(-5.65,-33.72), N=16
40-50m: RMSE 38.31, Bias(15.67,-16.3), N=242
50-60m: RMSE 30.68, Bias(16.21,4.05), N=302
60-70m: RMSE 32.82, Bias(22.82,6.87), N=271
70-80m: RMSE 31.88, Bias(20.75,4.06), N=181
80-90m: RMSE 26.49, Bias(17.26,2.45), N=123
90-100m: RMSE 25.11, Bias(13.83,1.19), N=118
100-110m: RMSE 23.47, Bias(2.48,5.08), N=26","IN1: RMSE 36.45, Bias(26.34,-7.44), N=214
IN2: RMSE 37.73, Bias(33.07,6.99), N=213
IN3: RMSE 27.53, Bias(19.37,5.98), N=214
OUT1: RMSE 33.97, Bias(22.29,-6.46), N=214
OUT2: RMSE 22.94, Bias(5.38,2.87), N=211
OUT3: RMSE 32.27, Bias(-1.75,-2.29), N=213","30-40m: -33.72
40-50m: -16.3
50-60m: 4.05
60-70m: 6.87
70-80m: 4.06
80-90m: 2.45
90-100m: 1.19
100-110m: 5.08"
2026-03-03T18:45:13,61,1000,bottom,0,"{
    ""R"": [[0.9868974634648107, -0.02210588149982578, -0.15982717731924892],
          [-0.1613017359767509, -0.1590657666694056, -0.9740019670641122],
          [-0.0038918604303767954, 0.9870204718631673, -0.16054731871134015]],
    ""t"": [-0.10221413522958755, 0.6973350048065186, -1.2842613458633423]
}",21.0,36.55,31.8,24.94,24.55,0.169,0.183,9.53,-0.24,-9.55,"40-50m: RMSE 47.73, Bias(13.33,-9.71), N=128
50-60m: RMSE 38.48, Bias(1.72,-15.14), N=164
60-70m: RMSE 33.29, Bias(-3.08,-8.79), N=111
70-80m: RMSE 36.36, Bias(-6.92,-7.35), N=97
80-90m: RMSE 35.91, Bias(-8.2,-2.29), N=90
90-100m: RMSE 30.92, Bias(-7.56,-4.07), N=51","IN1: RMSE 39.37, Bias(18.75,6.04), N=108
IN2: RMSE 33.63, Bias(9.31,7.84), N=109
IN3: RMSE 22.59, Bias(-5.05,7.26), N=108
OUT1: RMSE 34.2, Bias(-22.35,-4.53), N=106
OUT2: RMSE 41.21, Bias(0.54,-29.16), N=108
OUT3: RMSE 55.21, Bias(-3.16,-44.81), N=108","40-50m: -9.71
50-60m: -15.14
60-70m: -8.79
70-80m: -7.35
80-90m: -2.29
90-100m: -4.07"
2026-03-03T18:46:37,62,1000,bottom,0,"{
    ""R"": [[0.9949969004303039, -0.020544006259199755, 0.09777071105862625],
          [0.09368575478811621, -0.14804612774417522, -0.9845330484091108],
          [0.03470082828792977, 0.988767054399962, -0.1453807574933982]],
    ""t"": [0.08, 0.0, -0.08]
}",27.0,31.66,30.2,21.11,21.03,0.154,0.122,8.18,18.62,-0.96,"30-40m: RMSE 61.66, Bias(-31.09,-38.04), N=23
40-50m: RMSE 35.63, Bias(13.79,-16.9), N=216
50-60m: RMSE 29.33, Bias(17.33,3.13), N=255
60-70m: RMSE 34.11, Bias(25.16,6.54), N=213
70-80m: RMSE 35.86, Bias(28.69,4.92), N=133
80-90m: RMSE 26.78, Bias(21.71,2.16), N=113
90-100m: RMSE 26.35, Bias(15.64,2.37), N=105
100-110m: RMSE 24.92, Bias(7.45,6.45), N=23","IN1: RMSE 36.17, Bias(21.96,-13.57), N=182
IN2: RMSE 38.65, Bias(33.69,5.33), N=180
IN3: RMSE 28.07, Bias(22.19,5.85), N=179
OUT1: RMSE 32.6, Bias(20.81,0.55), N=180
OUT2: RMSE 28.52, Bias(17.74,0.31), N=180
OUT3: RMSE 31.83, Bias(-4.72,-4.05), N=180","30-40m: -38.04
40-50m: -16.9
50-60m: 3.13
60-70m: 6.54
70-80m: 4.92
80-90m: 2.16
90-100m: 2.37
100-110m: 6.45"
2026-03-03T18:48:01,63,1000,bottom,0,"{
    ""R"": [[0.9993911965555919, -0.02518889836524845, 0.02414033235744496],
          [0.01997953986825827, -0.1540350638188046, -0.9878633595295403],
          [0.02860164739722864, 0.9877442576464223, -0.1534380241422662]],
    ""t"": [0.28081265091896057, 0.5774247646331787, -1.5498617887496948]
}",30.0,26.6,24.73,18.89,19.59,0.119,0.117,7.31,6.42,4.45,"30-40m: RMSE 30.35, Bias(0.63,-18.2), N=10
40-50m: RMSE 31.17, Bias(15.0,-1.81), N=252
50-60m: RMSE 28.19, Bias(8.52,7.44), N=254
60-70m: RMSE 25.15, Bias(9.26,8.16), N=221
70-80m: RMSE 23.43, Bias(4.28,6.11), N=158
80-90m: RMSE 14.73, Bias(-1.89,5.36), N=111
90-100m: RMSE 22.74, Bias(-8.46,3.12), N=97
100-110m: RMSE 32.86, Bias(-18.22,4.04), N=23","IN1: RMSE 26.37, Bias(13.91,12.07), N=188
IN2: RMSE 22.03, Bias(8.13,11.17), N=189
IN3: RMSE 26.95, Bias(10.59,5.98), N=186
OUT1: RMSE 20.77, Bias(2.89,3.96), N=188
OUT2: RMSE 27.73, Bias(-2.67,-0.19), N=187
OUT3: RMSE 32.54, Bias(5.63,-6.32), N=188","30-40m: -18.2
40-50m: -1.81
50-60m: 7.44
60-70m: 8.16
70-80m: 6.11
80-90m: 5.36
90-100m: 3.12
100-110m: 4.04"
