timestamp,iter_idx,iterations_total,bbox_ref_mode,calib_exit_code,Rt_multiline,valid_tracks,rmse_abs_mean,rmse_abs_median,rmse_db_mean,rmse_db_median,ru_abs_mean,rv_abs_mean,angle_diff_mean_deg,global_bias_u,global_bias_v,distance_bins_text,lane_rmse_text,distance_bias_v_text
2026-03-04T16:39:47,11,100,bottom,0,"{
    ""R"": [[0.9996575197879184, -0.02559049138657953, -0.0054744755055772575],
          [-0.009351100055151888, -0.15392054183904166, -0.9880389788503963],
          [0.024441768741773114, 0.9877517874195771, -0.15410712634464516]],
    ""t"": [-0.011436616070568562, 0.6129522919654846, -1.0981379747390747]
}",27,29.98,27.8,20.38,19.31,0.133,0.128,8.36,-9.12,0.58,"30-40m: RMSE 49.06, Bias(-21.21,-27.56), N=14
40-50m: RMSE 34.03, Bias(-3.78,-2.01), N=248
50-60m: RMSE 33.62, Bias(-8.29,1.84), N=240
60-70m: RMSE 31.56, Bias(-8.17,1.38), N=190
70-80m: RMSE 30.85, Bias(-11.92,3.09), N=159
80-90m: RMSE 28.61, Bias(-13.0,4.01), N=92
90-100m: RMSE 32.54, Bias(-19.89,-3.1), N=50
100-110m: RMSE 37.01, Bias(-30.27,5.8), N=9","IN1: RMSE 24.9, Bias(4.93,15.46), N=167
IN2: RMSE 24.48, Bias(-5.26,10.72), N=167
IN3: RMSE 24.89, Bias(-12.62,6.06), N=167
OUT1: RMSE 33.34, Bias(-20.15,0.87), N=168
OUT2: RMSE 36.42, Bias(-13.09,-4.72), N=166
OUT3: RMSE 46.39, Bias(-8.49,-24.96), N=167","30-40m: -27.56
40-50m: -2.01
50-60m: 1.84
60-70m: 1.38
70-80m: 3.09
80-90m: 4.01
90-100m: -3.1
100-110m: 5.8"
2026-03-04T16:41:11,12,100,bottom,0,"{
    ""R"": [[0.9903299568217823, -0.030126759730413444, 0.13542139775350143],
          [0.12937597840128587, -0.15184476185927342, -0.9799005176591197],
          [0.05008425734775483, 0.987945113173827, -0.1464787374395253]],
    ""t"": [0.2574178874492645, 0.561957597732544, -1.5094834566116333]
}",24,26.33,26.97,18.93,18.48,0.134,0.114,6.26,-11.22,1.64,"30-40m: RMSE 34.47, Bias(-10.88,6.81), N=12
40-50m: RMSE 31.71, Bias(-14.82,-3.08), N=168
50-60m: RMSE 27.62, Bias(-11.58,2.9), N=237
60-70m: RMSE 24.12, Bias(-9.34,3.41), N=244
70-80m: RMSE 24.79, Bias(-8.88,4.6), N=184
80-90m: RMSE 21.82, Bias(-11.93,-0.66), N=144
90-100m: RMSE 21.48, Bias(-11.54,-0.61), N=142
100-110m: RMSE 26.66, Bias(-12.49,4.08), N=42","IN1: RMSE 30.54, Bias(-14.7,-9.75), N=196
IN2: RMSE 17.06, Bias(-2.74,3.6), N=196
IN3: RMSE 23.28, Bias(-15.01,1.33), N=195
OUT1: RMSE 25.53, Bias(-9.95,3.7), N=201
OUT2: RMSE 27.19, Bias(-14.17,1.8), N=190
OUT3: RMSE 29.16, Bias(-10.88,9.14), N=195","30-40m: 6.81
40-50m: -3.08
50-60m: 2.9
60-70m: 3.41
70-80m: 4.6
80-90m: -0.66
90-100m: -0.61
100-110m: 4.08"
2026-03-04T16:42:35,13,100,bottom,0,"{
    ""R"": [[0.9864576383956237, -0.031843107850476934, -0.16089544472529935],
          [-0.16395944004241628, -0.16563551176184793, -0.9724619166138943],
          [0.004316210363992489, 0.9856728127151597, -0.16861339389941726]],
    ""t"": [0.14837384223937988, 0.647139310836792, -1.5135676860809326]
}",22,39.67,36.84,25.66,25.09,0.207,0.178,15.54,-17.43,-5.28,"40-50m: RMSE 41.63, Bias(7.0,-7.26), N=154
50-60m: RMSE 41.89, Bias(-11.51,-12.35), N=178
60-70m: RMSE 36.87, Bias(-23.0,1.05), N=147
70-80m: RMSE 43.87, Bias(-28.37,-2.82), N=131
80-90m: RMSE 45.32, Bias(-32.75,-5.3), N=115
90-100m: RMSE 40.85, Bias(-32.02,-1.61), N=73
100-110m: RMSE 37.43, Bias(-10.43,2.89), N=16","IN1: RMSE 28.15, Bias(4.47,17.83), N=137
IN2: RMSE 41.74, Bias(-34.2,8.0), N=136
IN3: RMSE 30.26, Bias(-6.89,0.45), N=137
OUT1: RMSE 40.9, Bias(-27.41,-14.81), N=137
OUT2: RMSE 50.32, Bias(-39.84,-10.0), N=135
OUT3: RMSE 53.16, Bias(-0.92,-33.52), N=135","40-50m: -7.26
50-60m: -12.35
60-70m: 1.05
70-80m: -2.82
80-90m: -5.3
90-100m: -1.61
100-110m: 2.89"
2026-03-04T16:43:59,14,100,bottom,0,"{
    ""R"": [[0.9984523685073178, -0.024327888770362772, -0.05001021545749364],
          [-0.053267693407107325, -0.15992517463576003, -0.9856908700788536],
          [0.01598188540862905, 0.9868293126704835, -0.16097355991928278]],
    ""t"": [0.04497664421796799, 0.2840787470340729, -1.8081233501434326]
}",27,32.61,25.78,22.57,22.36,0.136,0.184,10.91,-4.15,-13.41,"40-50m: RMSE 44.94, Bias(5.32,-30.18), N=182
50-60m: RMSE 36.49, Bias(-0.88,-15.55), N=299
60-70m: RMSE 30.07, Bias(-0.53,-8.34), N=278
70-80m: RMSE 29.69, Bias(-9.97,-10.61), N=205
80-90m: RMSE 30.17, Bias(-14.14,-8.63), N=185
90-100m: RMSE 29.37, Bias(-8.2,-8.84), N=152
100-110m: RMSE 27.47, Bias(-5.19,-9.32), N=43","IN1: RMSE 21.6, Bias(3.35,-0.13), N=226
IN2: RMSE 19.96, Bias(-6.19,4.31), N=223
IN3: RMSE 27.29, Bias(-5.26,-3.36), N=225
OUT1: RMSE 37.59, Bias(-4.27,-24.72), N=224
OUT2: RMSE 38.59, Bias(-9.74,-19.09), N=223
OUT3: RMSE 48.28, Bias(-2.9,-37.55), N=224","40-50m: -30.18
50-60m: -15.55
60-70m: -8.34
70-80m: -10.61
80-90m: -8.63
90-100m: -8.84
100-110m: -9.32"
2026-03-04T16:45:23,15,100,bottom,0,"{
    ""R"": [[0.9992703554431706, -0.01716649283130845, 0.034118444518361934],
          [0.031158112647668317, -0.15023807335624925, -0.9881587389333953],
          [0.02208910927844577, 0.9885008006259149, -0.14959357744639307]],
    ""t"": [0.5126550197601318, 0.1643766462802887, -1.4449764490127563]
}",28,56.16,58.06,21.11,21.15,0.357,0.134,13.07,51.02,-1.82,"30-40m: RMSE 73.84, Bias(31.11,-63.38), N=13
40-50m: RMSE 67.55, Bias(59.73,-18.53), N=182
50-60m: RMSE 61.32, Bias(55.64,1.46), N=303
60-70m: RMSE 60.5, Bias(55.3,5.04), N=224
70-80m: RMSE 55.5, Bias(50.41,2.91), N=132
80-90m: RMSE 47.2, Bias(44.06,1.11), N=110
90-100m: RMSE 37.73, Bias(31.07,0.29), N=105
100-110m: RMSE 28.69, Bias(20.02,4.19), N=24","IN1: RMSE 62.5, Bias(58.66,0.54), N=183
IN2: RMSE 61.26, Bias(58.65,9.09), N=184
IN3: RMSE 55.03, Bias(48.81,6.76), N=180
OUT1: RMSE 60.84, Bias(53.96,-9.16), N=184
OUT2: RMSE 49.15, Bias(37.72,-6.47), N=179
OUT3: RMSE 58.08, Bias(47.94,-11.65), N=183","30-40m: -63.38
40-50m: -18.53
50-60m: 1.46
60-70m: 5.04
70-80m: 2.91
80-90m: 1.11
90-100m: 0.29
100-110m: 4.19"
2026-03-04T16:46:47,16,100,bottom,0,"{
    ""R"": [[0.9869677707154315, -0.025323051462767712, -0.15891306627720958],
          [-0.16089518051485435, -0.1719427725309594, -0.9718788113038883],
          [-0.002713016052877621, 0.9847814102830028, -0.1737763318318006]],
    ""t"": [0.06245846301317215, 0.3753788471221924, -1.6624932289123535]
}",21,38.9,33.11,23.94,22.89,0.215,0.186,13.83,-3.38,-13.21,"30-40m: RMSE 56.65, Bias(-27.83,-7.55), N=11
40-50m: RMSE 47.06, Bias(11.17,-14.34), N=100
50-60m: RMSE 37.5, Bias(13.45,-8.48), N=178
60-70m: RMSE 29.69, Bias(-0.41,-10.25), N=202
70-80m: RMSE 33.24, Bias(-9.73,-15.69), N=137
80-90m: RMSE 32.93, Bias(-20.37,-14.76), N=110
90-100m: RMSE 36.6, Bias(-20.4,-18.6), N=104
100-110m: RMSE 37.02, Bias(-17.07,-22.46), N=29","IN1: RMSE 30.37, Bias(14.55,-1.44), N=146
IN2: RMSE 22.93, Bias(10.73,-1.54), N=145
IN3: RMSE 24.57, Bias(-11.44,-6.81), N=146
OUT1: RMSE 33.83, Bias(-19.4,-12.74), N=145
OUT2: RMSE 47.85, Bias(-5.0,-37.88), N=149
OUT3: RMSE 48.88, Bias(-9.85,-18.41), N=142","30-40m: -7.55
40-50m: -14.34
50-60m: -8.48
60-70m: -10.25
70-80m: -15.69
80-90m: -14.76
90-100m: -18.6
100-110m: -22.46"
2026-03-04T16:48:11,17,100,bottom,0,"{
    ""R"": [[0.9859831132913022, -0.03306239361942587, -0.16353647431856433],
          [-0.16674073382039192, -0.16059245257940236, -0.9728348224953557],
          [0.00590152433101921, 0.9864668987364384, -0.16385429413928665]],
    ""t"": [-0.07881472259759903, 0.8717941641807556, -0.6250407695770264]
}",22,45.04,42.5,27.63,27.46,0.22,0.179,11.25,-18.85,-11.76,"30-40m: RMSE 67.34, Bias(-34.88,-37.67), N=8
40-50m: RMSE 55.06, Bias(-21.21,-13.11), N=133
50-60m: RMSE 50.26, Bias(-27.94,-6.87), N=145
60-70m: RMSE 51.38, Bias(-26.99,-12.18), N=104
70-80m: RMSE 50.99, Bias(-11.5,-15.29), N=87
80-90m: RMSE 39.52, Bias(-6.76,-9.62), N=81
90-100m: RMSE 36.3, Bias(-12.6,-15.81), N=67
100-110m: RMSE 32.94, Bias(11.15,-5.2), N=19","IN1: RMSE 54.05, Bias(20.16,-20.85), N=108
IN2: RMSE 39.67, Bias(-19.67,-1.29), N=108
IN3: RMSE 38.45, Bias(-28.3,5.08), N=107
OUT1: RMSE 52.46, Bias(-31.52,0.23), N=106
OUT2: RMSE 54.19, Bias(-35.32,-24.59), N=107
OUT3: RMSE 52.02, Bias(-18.92,-28.91), N=108","30-40m: -37.67
40-50m: -13.11
50-60m: -6.87
60-70m: -12.18
70-80m: -15.29
80-90m: -9.62
90-100m: -15.81
100-110m: -5.2"
2026-03-04T16:49:35,18,100,bottom,0,"{
    ""R"": [[0.9909838503748215, -0.035424961143102195, -0.1292133136495758],
          [-0.1333442542810518, -0.16683263987423494, -0.9769269062334315],
          [0.013050599469913755, 0.9853486400257546, -0.17005216685732763]],
    ""t"": [0.08, 0.0, -0.08]
}",23,44.63,41.98,25.69,23.31,0.258,0.18,11.64,-18.57,-13.39,"30-40m: RMSE 63.97, Bias(46.93,-11.82), N=15
40-50m: RMSE 50.6, Bias(1.44,-31.72), N=162
50-60m: RMSE 44.66, Bias(-12.33,-12.1), N=275
60-70m: RMSE 41.24, Bias(-27.27,-8.41), N=247
70-80m: RMSE 45.96, Bias(-29.04,-11.47), N=164
80-90m: RMSE 47.81, Bias(-31.25,-8.96), N=128
90-100m: RMSE 45.59, Bias(-29.88,-9.13), N=75
100-110m: RMSE 36.09, Bias(-5.06,-8.36), N=22","IN1: RMSE 30.54, Bias(-11.33,-6.23), N=182
IN2: RMSE 29.14, Bias(-20.33,1.81), N=182
IN3: RMSE 48.13, Bias(-34.61,-2.71), N=182
OUT1: RMSE 46.37, Bias(-25.8,-23.74), N=182
OUT2: RMSE 64.12, Bias(-40.05,-37.92), N=181
OUT3: RMSE 46.16, Bias(20.59,-11.68), N=182","30-40m: -11.82
40-50m: -31.72
50-60m: -12.1
60-70m: -8.41
70-80m: -11.47
80-90m: -8.96
90-100m: -9.13
100-110m: -8.36"
2026-03-04T16:50:59,19,100,bottom,0,"{
    ""R"": [[0.9680926264135296, -0.02959015802769583, -0.24883948487257868],
          [-0.2503320992065266, -0.15946305497897004, -0.9549373666391043],
          [-0.011423956871771663, 0.9867603339436938, -0.161782374085442]],
    ""t"": [-1.0443156957626343, -0.5772886872291565, -0.1457710862159729]
}",20,56.24,53.37,24.19,22.35,0.337,0.171,10.68,-37.8,-8.16,"30-40m: RMSE 31.18, Bias(11.36,-17.06), N=9
40-50m: RMSE 56.15, Bias(-36.13,-14.58), N=153
50-60m: RMSE 60.63, Bias(-43.44,-7.73), N=205
60-70m: RMSE 56.13, Bias(-42.73,-1.84), N=142
70-80m: RMSE 52.39, Bias(-39.03,-7.44), N=77
80-90m: RMSE 46.91, Bias(-24.59,-5.15), N=37
90-100m: RMSE 48.43, Bias(-37.22,-5.32), N=34
100-110m: RMSE 31.32, Bias(-13.28,-14.28), N=24","IN1: RMSE 48.5, Bias(-43.37,6.06), N=114
IN2: RMSE 50.58, Bias(-43.75,11.91), N=115
IN3: RMSE 53.6, Bias(-42.92,4.23), N=113
OUT1: RMSE 69.41, Bias(-59.72,-22.26), N=113
OUT2: RMSE 67.15, Bias(-44.27,-28.04), N=116
OUT3: RMSE 35.14, Bias(7.94,-20.92), N=112","30-40m: -17.06
40-50m: -14.58
50-60m: -7.73
60-70m: -1.84
70-80m: -7.44
80-90m: -5.15
90-100m: -5.32
100-110m: -14.28"
2026-03-04T16:52:23,20,100,bottom,0,"{
    ""R"": [[0.946918485207525, -0.027434477908177133, -0.3203010018626107],
          [-0.3204977531011335, -0.15814496921472432, -0.9339546878565356],
          [-0.02503143282776931, 0.987034709690586, -0.15854308321907115]],
    ""t"": [-0.4665786027908325, 0.31779736280441284, -0.3264296352863312]
}",19,45.68,45.64,25.79,25.7,0.241,0.164,14.9,-4.5,-8.01,"30-40m: RMSE 66.56, Bias(55.35,-28.15), N=13
40-50m: RMSE 38.4, Bias(10.92,5.23), N=95
50-60m: RMSE 47.75, Bias(-7.71,-8.5), N=121
60-70m: RMSE 52.9, Bias(-28.71,-10.94), N=73
70-80m: RMSE 48.35, Bias(-6.93,-12.04), N=84
80-90m: RMSE 49.89, Bias(-9.24,-12.9), N=71
90-100m: RMSE 37.54, Bias(0.4,-9.25), N=52
100-110m: RMSE 26.79, Bias(7.17,-6.52), N=17","IN1: RMSE 55.54, Bias(22.8,-16.28), N=90
IN2: RMSE 36.65, Bias(-9.3,2.39), N=86
IN3: RMSE 25.53, Bias(-7.57,0.84), N=89
OUT1: RMSE 43.04, Bias(-36.69,6.69), N=86
OUT2: RMSE 53.17, Bias(1.05,-12.21), N=87
OUT3: RMSE 56.42, Bias(1.35,-28.89), N=88","30-40m: -28.15
40-50m: 5.23
50-60m: -8.5
60-70m: -10.94
70-80m: -12.04
80-90m: -12.9
90-100m: -9.25
100-110m: -6.52"
2026-03-04T16:53:47,21,100,bottom,0,"{
    ""R"": [[0.9972050654108088, -0.01723976805549683, 0.07269695947160171],
          [0.06934317786687803, -0.14865939493674907, -0.9864542097737541],
          [0.02781332778265795, 0.9887381729732255, -0.1470484413491763]],
    ""t"": [0.3089466094970703, 0.42342081665992737, -2.009868621826172]
}",27,45.7,47.31,20.02,20.05,0.261,0.113,11.11,40.36,3.66,"30-40m: RMSE 43.33, Bias(22.02,-22.22), N=23
40-50m: RMSE 51.74, Bias(45.97,-4.03), N=227
50-60m: RMSE 49.44, Bias(42.5,8.24), N=225
60-70m: RMSE 48.51, Bias(43.42,10.14), N=163
70-80m: RMSE 48.38, Bias(44.09,7.45), N=102
80-90m: RMSE 39.8, Bias(36.78,5.09), N=96
90-100m: RMSE 31.92, Bias(23.57,0.97), N=89
100-110m: RMSE 10.56, Bias(2.9,0.72), N=10","IN1: RMSE 47.98, Bias(42.36,-1.8), N=156
IN2: RMSE 51.72, Bias(47.74,11.7), N=156
IN3: RMSE 38.42, Bias(32.73,7.94), N=156
OUT1: RMSE 50.68, Bias(45.57,1.66), N=156
OUT2: RMSE 39.66, Bias(32.41,5.15), N=158
OUT3: RMSE 51.84, Bias(41.48,-2.83), N=153","30-40m: -22.22
40-50m: -4.03
50-60m: 8.24
60-70m: 10.14
70-80m: 7.45
80-90m: 5.09
90-100m: 0.97
100-110m: 0.72"
2026-03-04T16:55:11,22,100,bottom,0,"{
    ""R"": [[0.9995056604521103, -0.022928118266102776, 0.021511302075110393],
          [0.017743826154220727, -0.15343970162405615, -0.9879986915977824],
          [0.025953638619658853, 0.9878919775756337, -0.15295701776676987]],
    ""t"": [0.5101357102394104, 0.7037193179130554, -1.8928810358047485]
}",28,41.22,42.12,21.34,20.57,0.215,0.129,9.42,31.07,2.27,"30-40m: RMSE 50.13, Bias(27.46,-31.13), N=19
40-50m: RMSE 53.64, Bias(45.78,2.44), N=235
50-60m: RMSE 49.74, Bias(40.37,6.33), N=234
60-70m: RMSE 47.78, Bias(35.47,1.57), N=185
70-80m: RMSE 36.16, Bias(21.48,0.8), N=144
80-90m: RMSE 26.13, Bias(14.7,3.66), N=112
90-100m: RMSE 25.77, Bias(7.03,0.84), N=102
100-110m: RMSE 26.66, Bias(-6.31,0.87), N=19","IN1: RMSE 49.6, Bias(43.43,15.15), N=175
IN2: RMSE 35.67, Bias(25.1,11.5), N=176
IN3: RMSE 45.64, Bias(39.39,6.49), N=175
OUT1: RMSE 27.92, Bias(10.89,6.07), N=174
OUT2: RMSE 44.14, Bias(32.23,-3.72), N=175
OUT3: RMSE 57.35, Bias(35.31,-21.92), N=175","30-40m: -31.13
40-50m: 2.44
50-60m: 6.33
60-70m: 1.57
70-80m: 0.8
80-90m: 3.66
90-100m: 0.84
100-110m: 0.87"
2026-03-04T16:56:35,23,100,bottom,0,"{
    ""R"": [[0.9996927139581694, -0.02373992273021668, 0.007133984000036942],
          [0.0033674826622794394, -0.15506392627808718, -0.9878986986668943],
          [0.024558862340684405, 0.9876191547534846, -0.1549363335197524]],
    ""t"": [0.3501047194004059, 0.6050261855125427, -1.2920114994049072]
}",30,33.13,32.01,20.51,19.71,0.162,0.125,9.95,17.2,0.8,"30-40m: RMSE 42.03, Bias(9.84,-27.47), N=15
40-50m: RMSE 44.03, Bias(30.77,-2.89), N=261
50-60m: RMSE 37.9, Bias(23.72,2.86), N=274
60-70m: RMSE 35.68, Bias(18.61,2.16), N=221
70-80m: RMSE 29.89, Bias(12.38,1.68), N=180
80-90m: RMSE 22.42, Bias(3.56,2.76), N=149
90-100m: RMSE 22.33, Bias(1.54,1.18), N=116
100-110m: RMSE 25.84, Bias(-9.17,1.54), N=31","IN1: RMSE 40.56, Bias(32.93,15.1), N=208
IN2: RMSE 28.31, Bias(14.4,10.49), N=208
IN3: RMSE 32.21, Bias(22.3,0.9), N=208
OUT1: RMSE 28.16, Bias(5.4,3.31), N=207
OUT2: RMSE 28.19, Bias(9.69,-2.84), N=208
OUT3: RMSE 47.41, Bias(18.4,-22.17), N=208","30-40m: -27.47
40-50m: -2.89
50-60m: 2.86
60-70m: 2.16
70-80m: 1.68
80-90m: 2.76
90-100m: 1.18
100-110m: 1.54"
2026-03-04T16:57:59,24,100,bottom,0,"{
    ""R"": [[0.9995141257403555, -0.02874455049126934, 0.012052521003825145],
          [0.007422496764181814, -0.15605175749626685, -0.9877209907277009],
          [0.030272412974166624, 0.9873305423207475, -0.15576257963111775]],
    ""t"": [0.05605171248316765, 0.4258354604244232, -1.3829275369644165]
}",30,33.89,30.81,19.93,17.85,0.191,0.131,9.13,-20.85,-2.75,"30-40m: RMSE 52.76, Bias(-24.87,-32.26), N=9
40-50m: RMSE 39.65, Bias(-15.37,-17.76), N=247
50-60m: RMSE 36.67, Bias(-20.13,0.86), N=314
60-70m: RMSE 31.79, Bias(-16.86,2.84), N=265
70-80m: RMSE 32.15, Bias(-20.86,1.39), N=197
80-90m: RMSE 34.78, Bias(-27.61,-0.76), N=144
90-100m: RMSE 36.55, Bias(-29.93,-2.09), N=127
100-110m: RMSE 34.63, Bias(-31.85,1.41), N=43","IN1: RMSE 27.04, Bias(-14.11,4.24), N=225
IN2: RMSE 24.57, Bias(-16.13,8.12), N=224
IN3: RMSE 29.65, Bias(-20.61,6.85), N=228
OUT1: RMSE 37.92, Bias(-32.1,-2.41), N=220
OUT2: RMSE 38.77, Bias(-22.4,-10.89), N=224
OUT3: RMSE 49.4, Bias(-20.0,-22.48), N=225","30-40m: -32.26
40-50m: -17.76
50-60m: 0.86
60-70m: 2.84
70-80m: 1.39
80-90m: -0.76
90-100m: -2.09
100-110m: 1.41"
2026-03-04T16:59:23,25,100,bottom,0,"{
    ""R"": [[0.997853034965117, -0.02682782065364774, 0.05974603459545286],
          [0.054846523798750525, -0.15626485412306762, -0.9861912361165506],
          [0.03579356699322436, 0.9873507803232204, -0.15445794624113507]],
    ""t"": [0.2866652309894562, 0.4952508211135864, -1.9516395330429077]
}",30,25.54,23.36,20.14,18.95,0.115,0.121,8.32,-1.03,-5.21,"30-40m: RMSE 33.32, Bias(-10.47,-15.8), N=9
40-50m: RMSE 32.38, Bias(3.04,-17.12), N=213
50-60m: RMSE 27.7, Bias(0.75,-0.89), N=340
60-70m: RMSE 26.0, Bias(3.46,-2.14), N=331
70-80m: RMSE 24.12, Bias(-2.58,-3.43), N=230
80-90m: RMSE 23.7, Bias(-8.61,-5.49), N=165
90-100m: RMSE 21.13, Bias(-7.04,-7.57), N=139
100-110m: RMSE 23.89, Bias(-9.99,-2.74), N=48","IN1: RMSE 23.67, Bias(0.62,-7.82), N=246
IN2: RMSE 18.2, Bias(2.65,0.47), N=247
IN3: RMSE 20.87, Bias(-5.12,0.99), N=245
OUT1: RMSE 22.73, Bias(-3.23,-5.79), N=245
OUT2: RMSE 28.05, Bias(-4.74,-6.43), N=246
OUT3: RMSE 39.68, Bias(3.59,-12.65), N=246","30-40m: -15.8
40-50m: -17.12
50-60m: -0.89
60-70m: -2.14
70-80m: -3.43
80-90m: -5.49
90-100m: -7.57
100-110m: -2.74"
2026-03-04T17:00:47,26,100,bottom,0,"{
    ""R"": [[0.9818632772523674, -0.031672185439282685, -0.18692612833078986],
          [-0.18959022463095107, -0.1652061691065102, -0.9678649019432082],
          [-0.0002269529129232568, 0.9857503712191295, -0.16821460737321384]],
    ""t"": [0.04842812195420265, 0.6621518135070801, -1.6554118394851685]
}",23,38.92,39.46,24.49,23.67,0.215,0.165,18.62,-14.9,-3.76,"40-50m: RMSE 33.64, Bias(7.92,0.33), N=134
50-60m: RMSE 43.83, Bias(-7.35,-8.26), N=172
60-70m: RMSE 40.36, Bias(-24.9,0.44), N=123
70-80m: RMSE 45.91, Bias(-27.35,-3.58), N=119
80-90m: RMSE 44.93, Bias(-33.39,-8.41), N=78
90-100m: RMSE 40.15, Bias(-32.77,-4.74), N=48
100-110m: RMSE 37.86, Bias(18.4,-0.91), N=14","IN1: RMSE 31.67, Bias(8.09,17.3), N=116
IN2: RMSE 37.53, Bias(-22.03,6.25), N=115
IN3: RMSE 36.56, Bias(-20.72,-6.17), N=119
OUT1: RMSE 43.79, Bias(-35.49,-6.8), N=114
OUT2: RMSE 51.77, Bias(-20.62,-5.72), N=112
OUT3: RMSE 45.24, Bias(0.91,-27.42), N=116","40-50m: 0.33
50-60m: -8.26
60-70m: 0.44
70-80m: -3.58
80-90m: -8.41
90-100m: -4.74
100-110m: -0.91"
2026-03-04T17:02:11,27,100,bottom,0,"{
    ""R"": [[0.9906239792583607, -0.021900472751061766, -0.13484992032482096],
          [-0.1366166551056524, -0.15985643635469607, -0.9776409408897113],
          [-0.00014582891956345557, 0.9868973042060948, -0.16134958842423242]],
    ""t"": [-0.024806180968880653, 0.5550346970558167, -1.7742615938186646]
}",27,37.86,37.11,23,23.23,0.191,0.179,16.05,3.83,-6.96,"40-50m: RMSE 46.92, Bias(21.38,-7.11), N=168
50-60m: RMSE 42.3, Bias(9.49,-16.01), N=205
60-70m: RMSE 31.15, Bias(2.89,-1.69), N=141
70-80m: RMSE 31.49, Bias(-6.86,-2.6), N=135
80-90m: RMSE 29.13, Bias(-5.8,-1.11), N=119
90-100m: RMSE 35.58, Bias(-12.92,-9.67), N=61
100-110m: RMSE 38.65, Bias(-14.14,-0.47), N=17","IN1: RMSE 40.48, Bias(29.45,16.48), N=143
IN2: RMSE 31.07, Bias(5.4,7.92), N=140
IN3: RMSE 28.35, Bias(3.41,-6.73), N=142
OUT1: RMSE 26.05, Bias(-13.32,3.1), N=140
OUT2: RMSE 43.37, Bias(-2.25,-27.07), N=141
OUT3: RMSE 51.35, Bias(-0.16,-35.42), N=142","40-50m: -7.11
50-60m: -16.01
60-70m: -1.69
70-80m: -2.6
80-90m: -1.11
90-100m: -9.67
100-110m: -0.47"
2026-03-04T17:03:35,28,100,bottom,0,"{
    ""R"": [[0.9846831135880268, -0.031163842475169137, -0.17154585607577869],
          [-0.17434079765570729, -0.16408178174720003, -0.9709183565941245],
          [0.0021099970048866603, 0.985954351793655, -0.16700168888904232]],
    ""t"": [-0.2358696311712265, 0.5460788607597351, -1.2077990770339966]
}",23,45.63,44.18,24.02,22.6,0.249,0.173,15.75,-26.7,-4.09,"40-50m: RMSE 40.31, Bias(-14.85,-2.53), N=158
50-60m: RMSE 51.97, Bias(-23.63,-9.07), N=182
60-70m: RMSE 50.93, Bias(-38.47,0.57), N=135
70-80m: RMSE 50.65, Bias(-33.77,-0.23), N=116
80-90m: RMSE 46.48, Bias(-32.2,-7.82), N=73
90-100m: RMSE 43.58, Bias(-36.38,-3.66), N=42
100-110m: RMSE 36.61, Bias(16.54,-2.51), N=17","IN1: RMSE 32.08, Bias(-9.17,15.96), N=122
IN2: RMSE 46.47, Bias(-38.6,8.62), N=122
IN3: RMSE 42.88, Bias(-32.23,-4.7), N=121
OUT1: RMSE 54.89, Bias(-48.8,-9.43), N=121
OUT2: RMSE 55.88, Bias(-29.41,-8.35), N=120
OUT3: RMSE 51.45, Bias(-2.05,-26.99), N=121","40-50m: -2.53
50-60m: -9.07
60-70m: 0.57
70-80m: -0.23
80-90m: -7.82
90-100m: -3.66
100-110m: -2.51"
2026-03-04T17:04:59,29,100,bottom,0,"{
    ""R"": [[0.9969957764397852, -0.02517573464755905, -0.07325028427374457],
          [-0.0763836442705405, -0.16275442895649536, -0.9837055122052516],
          [0.012843700758746563, 0.9863453645858533, -0.16418849262606405]],
    ""t"": [0.08781412243843079, 0.6335163116455078, -1.6378720998764038]
}",29,32.76,28.18,21.72,20.65,0.162,0.18,12.42,-3.32,-7.47,"30-40m: RMSE 77.21, Bias(-12.69,-73.07), N=5
40-50m: RMSE 39.04, Bias(10.71,-12.23), N=199
50-60m: RMSE 34.83, Bias(1.01,-8.45), N=258
60-70m: RMSE 30.12, Bias(-0.48,-2.96), N=225
70-80m: RMSE 33.43, Bias(-7.15,-7.51), N=188
80-90m: RMSE 31.58, Bias(-13.94,-6.83), N=166
90-100m: RMSE 31.48, Bias(-16.56,-5.35), N=114
100-110m: RMSE 32.14, Bias(-14.94,-3.55), N=44","IN1: RMSE 26.12, Bias(11.57,13.26), N=200
IN2: RMSE 23.11, Bias(-10.78,8.2), N=200
IN3: RMSE 23.27, Bias(-1.3,6.26), N=202
OUT1: RMSE 26.56, Bias(-14.46,-7.32), N=197
OUT2: RMSE 43.35, Bias(-8.9,-27.04), N=200
OUT3: RMSE 50.84, Bias(3.76,-38.31), N=200","30-40m: -73.07
40-50m: -12.23
50-60m: -8.45
60-70m: -2.96
70-80m: -7.51
80-90m: -6.83
90-100m: -5.35
100-110m: -3.55"
