timestamp,iter_idx,iterations_total,bbox_ref_mode,calib_exit_code,Rt_multiline,valid_tracks,rmse_abs_mean,rmse_abs_median,rmse_db_mean,rmse_db_median,ru_abs_mean,rv_abs_mean,angle_diff_mean_deg,global_bias_u,global_bias_v,distance_bins_text,lane_rmse_text,distance_bias_v_text
2026-02-26T18:55:52,11,100,bottom,0,"{
    ""R"": [[0.9932944370006467, -0.033680515549974664, -0.1105973973285796],
          [-0.11462847175478842, -0.16238530379461877, -0.9800465940835118],
          [0.015049082587634523, 0.9861524405404151, -0.16515716493526134]],
    ""t"": [0.023760078474879265, 0.8831987380981445, -0.9050067663192749]
}",24.0,42.8,42.33,22.64,21.8,0.222,0.165,8.53,-25.84,-4.68,"30-40m: RMSE 62.12, Bias(-35.07,-34.32), N=8
40-50m: RMSE 48.0, Bias(-21.53,-8.05), N=171
50-60m: RMSE 46.45, Bias(-30.83,-5.33), N=194
60-70m: RMSE 46.03, Bias(-31.26,-5.34), N=131
70-80m: RMSE 46.92, Bias(-31.27,0.51), N=114
80-90m: RMSE 43.04, Bias(-21.11,1.56), N=81
90-100m: RMSE 33.64, Bias(-17.05,-4.84), N=63
100-110m: RMSE 33.73, Bias(12.72,-8.14), N=18","IN1: RMSE 29.28, Bias(-0.36,9.39), N=130
IN2: RMSE 37.74, Bias(-25.4,10.91), N=130
IN3: RMSE 45.27, Bias(-39.69,0.73), N=130
OUT1: RMSE 52.83, Bias(-42.75,1.8), N=130
OUT2: RMSE 50.65, Bias(-28.4,-19.36), N=130
OUT3: RMSE 52.22, Bias(-18.46,-31.55), N=130","30-40m: -34.32
40-50m: -8.05
50-60m: -5.33
60-70m: -5.34
70-80m: 0.51
80-90m: 1.56
90-100m: -4.84
100-110m: -8.14"
2026-02-26T18:57:16,12,100,bottom,0,"{
    ""R"": [[0.9454745127232065, -0.030312986072144874, -0.32428239031160033],
          [-0.3248801820682565, -0.1582080245204304, -0.9324285968784097],
          [-0.023039381287516418, 0.9869403952887591, -0.15942974332650592]],
    ""t"": [0.08, 0.0, -0.08]
}",19.0,44.68,44.24,28.66,27.48,0.246,0.157,21.59,11.58,-6.14,"30-40m: RMSE 68.64, Bias(48.4,-29.38), N=6
40-50m: RMSE 48.5, Bias(37.5,-8.52), N=93
50-60m: RMSE 46.85, Bias(23.88,-4.91), N=135
60-70m: RMSE 36.26, Bias(-12.67,1.16), N=80
70-80m: RMSE 43.42, Bias(5.38,-11.0), N=68
80-90m: RMSE 48.52, Bias(-11.6,-7.12), N=57
90-100m: RMSE 35.51, Bias(-6.36,-7.23), N=43
100-110m: RMSE 30.71, Bias(21.07,-3.69), N=17","IN1: RMSE 58.54, Bias(31.72,-19.32), N=84
IN2: RMSE 41.47, Bias(-3.45,2.78), N=84
IN3: RMSE 34.58, Bias(19.76,-2.83), N=82
OUT1: RMSE 34.43, Bias(-3.28,-3.44), N=84
OUT2: RMSE 37.59, Bias(-2.51,5.14), N=82
OUT3: RMSE 53.25, Bias(27.29,-18.99), N=83","30-40m: -29.38
40-50m: -8.52
50-60m: -4.91
60-70m: 1.16
70-80m: -11.0
80-90m: -7.12
90-100m: -7.23
100-110m: -3.69"
2026-02-26T18:58:40,13,100,bottom,0,"{
    ""R"": [[0.9484490132080328, -0.02739846474181149, -0.31574323979224045],
          [-0.3160016234669421, -0.15794174206287542, -0.9355198448351598],
          [-0.024237229853381774, 0.9870682500434993, -0.15845764874280602]],
    ""t"": [-0.48051831126213074, -0.022228723391890526, -0.5862460732460022]
}",19.0,46.75,44.41,29.87,26.66,0.23,0.162,18.33,-2.05,-9.02,"30-40m: RMSE 84.99, Bias(37.15,-53.01), N=12
40-50m: RMSE 40.33, Bias(12.14,-9.71), N=131
50-60m: RMSE 41.53, Bias(1.0,-5.07), N=142
60-70m: RMSE 48.2, Bias(-23.39,1.65), N=80
70-80m: RMSE 50.73, Bias(-5.9,-13.94), N=70
80-90m: RMSE 50.76, Bias(-13.32,-13.94), N=57
90-100m: RMSE 41.78, Bias(-9.24,-14.49), N=52
100-110m: RMSE 22.05, Bias(12.3,-1.88), N=16","IN1: RMSE 62.29, Bias(39.53,-22.89), N=94
IN2: RMSE 38.58, Bias(-16.4,-6.08), N=93
IN3: RMSE 30.72, Bias(-8.32,-1.69), N=95
OUT1: RMSE 42.68, Bias(-30.27,-8.77), N=93
OUT2: RMSE 46.97, Bias(-19.24,4.46), N=93
OUT3: RMSE 45.29, Bias(22.35,-19.25), N=92","30-40m: -53.01
40-50m: -9.71
50-60m: -5.07
60-70m: 1.65
70-80m: -13.94
80-90m: -13.94
90-100m: -14.49
100-110m: -1.88"
2026-02-26T19:00:04,14,100,bottom,0,"{
    ""R"": [[0.9995539850902335, -0.02798517788732098, 0.010424044745067083],
          [0.005947938377165163, -0.1555026398671794, -0.9878175697077872],
          [0.029265216884444865, 0.9874389899193535, -0.1552668292577424]],
    ""t"": [-0.03511977940797806, 0.3937288522720337, -0.7042080163955688]
}",32.0,34.26,32.75,19.34,16.96,0.193,0.125,9.36,-22.64,-1.63,"30-40m: RMSE 50.69, Bias(-34.28,-17.73), N=9
40-50m: RMSE 39.6, Bias(-19.54,-13.28), N=256
50-60m: RMSE 40.54, Bias(-23.98,-0.54), N=309
60-70m: RMSE 34.01, Bias(-19.16,2.08), N=249
70-80m: RMSE 35.77, Bias(-23.25,1.06), N=207
80-90m: RMSE 34.11, Bias(-28.47,3.05), N=145
90-100m: RMSE 33.02, Bias(-23.1,2.43), N=100
100-110m: RMSE 34.78, Bias(-27.49,6.87), N=27","IN1: RMSE 24.34, Bias(-10.6,8.49), N=218
IN2: RMSE 28.13, Bias(-20.11,10.26), N=216
IN3: RMSE 27.24, Bias(-14.48,-0.68), N=220
OUT1: RMSE 36.47, Bias(-29.5,3.42), N=214
OUT2: RMSE 45.73, Bias(-32.76,-10.37), N=217
OUT3: RMSE 52.31, Bias(-28.67,-20.82), N=217","30-40m: -17.73
40-50m: -13.28
50-60m: -0.54
60-70m: 2.08
70-80m: 1.06
80-90m: 3.05
90-100m: 2.43
100-110m: 6.87"
2026-02-26T19:01:28,15,100,bottom,0,"{
    ""R"": [[0.9980092186758748, -0.02649628645376185, -0.057232388051955546],
          [-0.060807761134511557, -0.1634816718806586, -0.9846705840761735],
          [0.016733667373819237, 0.9861904936488002, -0.16476739547907415]],
    ""t"": [0.08, 0.0, -0.08]
}",27.0,36.9,29.89,23.7,23.23,0.166,0.21,10.14,-3.37,-17.95,"40-50m: RMSE 53.1, Bias(10.84,-35.51), N=126
50-60m: RMSE 41.49, Bias(0.17,-22.92), N=292
60-70m: RMSE 28.93, Bias(0.38,-11.51), N=263
70-80m: RMSE 32.18, Bias(-8.56,-15.56), N=200
80-90m: RMSE 34.08, Bias(-12.47,-12.23), N=187
90-100m: RMSE 30.61, Bias(-9.18,-14.65), N=156
100-110m: RMSE 31.02, Bias(-7.32,-17.49), N=41","IN1: RMSE 26.07, Bias(9.19,-8.28), N=212
IN2: RMSE 20.26, Bias(-0.52,-3.15), N=213
IN3: RMSE 25.43, Bias(-15.14,-8.16), N=209
OUT1: RMSE 41.55, Bias(2.6,-29.23), N=215
OUT2: RMSE 41.53, Bias(-18.01,-25.29), N=207
OUT3: RMSE 53.37, Bias(1.03,-33.57), N=212","40-50m: -35.51
50-60m: -22.92
60-70m: -11.51
70-80m: -15.56
80-90m: -12.23
90-100m: -14.65
100-110m: -17.49"
2026-02-26T19:06:39,16,100,bottom,-1,"{
    ""R"": [[1, 0.0, 0.0],
          [0.0, 0.0, -1.0],
          [0.0, 1.0, 0.0]],
    ""t"": [0.08, 0.0, -0.08]
}",,,,,,,,,,,,,
2026-02-26T19:08:03,17,100,bottom,0,"{
    ""R"": [[0.9994324811583233, -0.027023225144817586, 0.020111213501187414],
          [0.015688866318299338, -0.15490359891968405, -0.9878050083469793],
          [0.02980897648971471, 0.987559932532959, -0.15439172444186694]],
    ""t"": [0.1051144003868103, 0.4761848449707031, -1.3165993690490723]
}",31.0,28.83,26.93,19.66,18.93,0.138,0.124,9.49,-11.66,-0.24,"30-40m: RMSE 46.96, Bias(-26.84,-28.63), N=9
40-50m: RMSE 33.16, Bias(-5.26,-11.23), N=270
50-60m: RMSE 31.63, Bias(-11.47,1.48), N=308
60-70m: RMSE 26.39, Bias(-9.09,4.01), N=254
70-80m: RMSE 25.76, Bias(-10.96,4.74), N=185
80-90m: RMSE 25.43, Bias(-16.82,2.64), N=142
90-100m: RMSE 29.93, Bias(-21.48,0.06), N=109
100-110m: RMSE 33.11, Bias(-27.37,6.15), N=40","IN1: RMSE 21.21, Bias(-3.26,7.64), N=220
IN2: RMSE 22.63, Bias(-12.03,9.03), N=220
IN3: RMSE 25.31, Bias(-5.75,0.12), N=220
OUT1: RMSE 30.44, Bias(-20.55,2.01), N=218
OUT2: RMSE 32.21, Bias(-12.92,-6.26), N=220
OUT3: RMSE 41.38, Bias(-15.53,-14.0), N=219","30-40m: -28.63
40-50m: -11.23
50-60m: 1.48
60-70m: 4.01
70-80m: 4.74
80-90m: 2.64
90-100m: 0.06
100-110m: 6.15"
2026-02-26T19:09:28,18,100,bottom,0,"{
    ""R"": [[0.996541534018979, -0.02476319654951659, -0.07932058416168229],
          [-0.08232896867561693, -0.16482185215374337, -0.9828813244585632],
          [0.011265517826971211, 0.9860124447233207, -0.16629054981817376]],
    ""t"": [0.08, 0.0, -0.08]
}",26.0,38.9,33.79,23.3,21.64,0.195,0.201,8.89,5.95,-16.73,"30-40m: RMSE 58.95, Bias(31.43,-7.03), N=5
40-50m: RMSE 54.74, Bias(19.37,-29.75), N=97
50-60m: RMSE 43.74, Bias(14.26,-22.4), N=260
60-70m: RMSE 30.43, Bias(9.93,-12.64), N=224
70-80m: RMSE 30.75, Bias(2.1,-12.95), N=168
80-90m: RMSE 32.6, Bias(-5.43,-12.44), N=167
90-100m: RMSE 27.81, Bias(-7.78,-13.86), N=122
100-110m: RMSE 26.92, Bias(-3.11,-14.29), N=29","IN1: RMSE 33.19, Bias(22.01,-9.87), N=180
IN2: RMSE 23.83, Bias(15.06,-4.26), N=178
IN3: RMSE 22.88, Bias(-13.44,-8.31), N=178
OUT1: RMSE 38.21, Bias(6.65,-24.7), N=186
OUT2: RMSE 40.45, Bias(-9.29,-22.41), N=171
OUT3: RMSE 53.94, Bias(13.84,-30.7), N=179","30-40m: -7.03
40-50m: -29.75
50-60m: -22.4
60-70m: -12.64
70-80m: -12.95
80-90m: -12.44
90-100m: -13.86
100-110m: -14.29"
2026-02-26T19:10:52,19,100,bottom,0,"{
    ""R"": [[0.9929721797743473, -0.023495882439556165, -0.11599221397390408],
          [-0.11827489438963322, -0.16257025143677567, -0.9795825451205756],
          [0.004159272929548387, 0.9864171819550639, -0.16420670994976894]],
    ""t"": [0.08, 0.0, -0.08]
}",26.0,38.55,36.05,23.82,22.41,0.193,0.183,12.34,8.85,-9.81,"40-50m: RMSE 57.69, Bias(31.63,-22.21), N=106
50-60m: RMSE 47.71, Bias(19.72,-17.33), N=235
60-70m: RMSE 31.99, Bias(13.75,-1.04), N=214
70-80m: RMSE 30.33, Bias(1.71,-9.7), N=173
80-90m: RMSE 29.3, Bias(-2.99,-7.89), N=173
90-100m: RMSE 25.96, Bias(-7.47,-5.43), N=139
100-110m: RMSE 24.51, Bias(-4.36,-5.89), N=36","IN1: RMSE 39.17, Bias(32.18,6.62), N=181
IN2: RMSE 24.81, Bias(12.17,6.99), N=180
IN3: RMSE 21.42, Bias(-5.62,2.99), N=182
OUT1: RMSE 45.54, Bias(12.43,-28.01), N=179
OUT2: RMSE 33.38, Bias(-9.97,-18.0), N=178
OUT3: RMSE 52.19, Bias(11.75,-29.79), N=181","40-50m: -22.21
50-60m: -17.33
60-70m: -1.04
70-80m: -9.7
80-90m: -7.89
90-100m: -5.43
100-110m: -5.89"
2026-02-26T19:12:16,20,100,bottom,0,"{
    ""R"": [[0.992167834893313, -0.028904266413370096, -0.12152172968741208],
          [-0.12464077552244124, -0.16502064566303917, -0.9783827796839627],
          [0.008225842223132262, 0.9858664868470058, -0.16733082690186438]],
    ""t"": [0.14548873901367188, 0.47781091928482056, -1.1825488805770874]
}",26.0,37.61,34.19,24.67,23.69,0.185,0.19,14.79,-8.1,-8.49,"40-50m: RMSE 43.83, Bias(14.24,-16.0), N=167
50-60m: RMSE 40.56, Bias(0.8,-13.6), N=241
60-70m: RMSE 30.77, Bias(-6.81,-0.93), N=198
70-80m: RMSE 36.0, Bias(-18.0,-7.85), N=170
80-90m: RMSE 37.01, Bias(-19.92,-5.78), N=155
90-100m: RMSE 36.22, Bias(-25.8,-5.12), N=119
100-110m: RMSE 40.21, Bias(-27.29,-4.04), N=26","IN1: RMSE 28.39, Bias(13.09,12.06), N=180
IN2: RMSE 28.27, Bias(-16.12,9.38), N=180
IN3: RMSE 31.7, Bias(-13.52,1.27), N=179
OUT1: RMSE 38.71, Bias(-9.06,-23.22), N=180
OUT2: RMSE 41.0, Bias(-28.75,-15.77), N=178
OUT3: RMSE 52.83, Bias(5.51,-34.68), N=180","40-50m: -16.0
50-60m: -13.6
60-70m: -0.93
70-80m: -7.85
80-90m: -5.78
90-100m: -5.12
100-110m: -4.04"
